1.9529568946,-0.7499799069,3.39354838143E-05,-0.0002511714,0.0001721281,-8.81199358718E-05,-2.21318279479E-05,-0.120326682,-0.1029509444,-0.0002470101,0.0002438164,-0.0072112194,-0.0198240152,1,0.0152028326,5.3766800311,0.09365,-9.75271629522E-12,0.116733,0.1425418857,-0.0032932565,0.116733,8000000
2.1343807977,-0.7499429535,3.90647278696E-05,-0.0002644192,0.0002957048,-0.0003003961,-3.34458414828E-05,0.1753578542,-0.2946176669,-0.0002468377,-0.0055565098,-0.0046009747,-0.8033576877,0,1.4010496598,7.9693168313,0.694153,0,0.6941529999,1.2994754258,0.087366961,0.6940827914,3293000000
1.8420452427,-0.7499576983,4.14663720799E-05,-0.0002577682,0.000245903,-0.0001993478,-3.01058543644E-05,0.1554438802,-0.1111240725,-0.0002461905,-0.0015521577,-0.0070489838,-0.2669029667,0,0.3181631572,2.7050683131,0.4235,0,0.4235,1.4387236794,0.0690679853,0.4233934763,3310000000
1.888583409,-0.7499997543,0.000010121,-0.0001785951,0.000044139,-1.16792103453E-06,-6.14143196088E-06,-0.1666802559,-0.0872645901,-0.0002478362,0.0004930804,-0.0071981304,0.0151820945,2,0.3446719932,6.6612455732,0.652074,-1.08125510632E-12,0.1290125,0.675859479,0.0004423784,0.1290125,10000000
2.1581787605,-0.7499580421,3.64540583028E-05,-0.0002571946,0.0002406254,-0.0001979098,-2.95238793404E-05,0.1610645088,-0.1844315197,-0.0002461378,-0.0056828515,-0.0044532898,-0.8189056391,0,0.1590955485,8.3999620171,0.336142,0,0.3361419999,0.9116216026,0.1642247978,0.3359768869,2839000000
2.0594657838,-0.7499498023,4.69853266531E-05,-0.0002604117,0.0002809984,-0.0002493761,-0.000032736,-0.0554922422,-0.1449344837,-0.0002470189,0.0032346237,-0.0064516347,0.3997212734,2,0.7920002154,4.3333257811,0.661393,-7.1831956619E-12,0.2881452001,0.7754418925,0.0326570537,0.2881496629,1084000000
2.1536692562,-0.7499999119,2.85939221886E-06,-0.00013761,1.35756218812E-05,-4.07294935443E-07,-1.93324746068E-06,0.3878161753,-0.2632449576,-0.0002471048,-0.0021985627,-0.0068700566,-0.3552477402,0,0.0180280805,0.5683937639,0.162662,0,0.162662,0.9712200483,-0.1272762899,0.162752772,3749000000
2.1972749601,-0.7499388055,3.97012492199E-05,-0.0002648007,0.0003274952,-0.0003436176,-3.55072494433E-05,-0.1845800884,-0.2431658619,-0.0002465419,0.0024776648,-0.0067787167,0.2929322025,2,0.1045648916,7.6632240853,0.524547,-9.25042740584E-13,0.0604835,0.5427318682,0.0005233329,0.0604835,1000000
1.9725462203,-0.749992056,3.15017701595E-05,-0.0002415271,0.0001377966,-3.41834270068E-05,-1.8231215512E-05,-0.1375785248,-0.112760952,-0.000246728,0.0013564336,-0.007088926,0.1347908657,2,0.1413369017,4.9811458532,0.578677,-7.25206553566E-13,0.0671745,0.6222608443,0.0145110512,0.0671745,11000000
1.8858386759,-0.7499997548,1.04394287053E-05,-0.0001783691,4.47335682625E-05,-1.17465051672E-06,-6.1842731236E-06,0.1508000569,-0.0704228136,-0.0002471306,0.0008173745,-0.0071712446,0.0602643502,1,0.0235834491,1.1183607528,0.2878821884,3.36465293116E-08,0.1923501985,0.6110040415,0.030046169,0.1928048483,78000000
1.9843854532,-0.7499347375,3.61885505491E-05,-0.0002670622,0.0003385453,-0.0003929394,-3.45182276135E-05,0.1284806152,-0.083204976,-0.0002470257,0.0016898178,-0.0070127441,0.182194188,2,0.6139281136,1.5278265758,0.6890321386,-1.138626251E-06,0.205803188,0.9888998578,0.0359435824,0.2058028107,694000000
2.1700651024,-0.7499383901,3.79225644514E-05,-0.0002657365,0.0003215839,-0.0003459755,-3.4634133407E-05,-0.030708492,-0.2558509325,-0.0002470932,0.0044266056,-0.0056988542,0.5706371355,2,0.3119948082,4.0684445123,0.424225,-1.18398733733E-11,0.275914,0.5223481808,0.0264831643,0.2759042,5087000000
2.1775183426,-0.7499997655,1.02017153041E-05,-0.0001788067,4.39183959359E-05,-0.000001148,-6.07326016631E-06,0.2981921029,-0.2852632481,-0.0002466914,-0.0018532383,-0.0069766716,-0.308146337,0,0.6708775492,0.6973734774,0.543065,0,0.543065,2.0884519077,0.0015956836,0.5431164853,3338000000
1.9861048958,-0.7499438154,4.06007938349E-05,-0.000262907,0.000303798,-0.0002963868,-3.44114793158E-05,0.0190599467,-0.11239498,-0.0002463638,0.0004917599,-0.0071985827,0.0145223685,1,0.1373836397,6.2630539689,0.1821161162,-1.67376412813E-07,0.346346007,0.357227044,0.0364385666,0.3463414524,1170000000
2.0383063124,-0.7499578591,4.36289159084E-05,-0.0002576209,0.0002494155,-0.0001989059,-3.02340917937E-05,0.0926688241,-0.1613229577,-0.0002476211,-0.0040756765,-0.0059535197,-0.6080713735,0,0.3770720703,8.8094482594,0.448173,0,0.4481729999,1.109143513,0.1019348622,0.4480121559,2835000000
1.9483014126,-0.7499998994,0.000003509,-0.0001374284,0.000014689,-4.27606009673E-07,-2.05078650905E-06,-0.0891892352,-0.1034732795,-0.0002472017,0.0010325028,-0.0071415145,0.0897626829,1,0.0230459308,4.712428226,0.0546879453,9.72732713488E-09,0.2040554998,0.1329266117,0.0040657075,0.2040555028,3469000000
2.009154972,-0.749999602,0.000022677,-0.0002193714,9.3689182222E-05,-2.24569699707E-06,-0.000012699,0.2509050327,-0.0935967823,-0.000246219,0.0011458117,-0.0071250647,0.1051968965,2,0.5362650563,0.8793501313,0.519945,-8.16871923961E-12,0.315707,0.9367261333,0.076274795,0.3157005716,4038000000
2.1191186851,-0.7499919929,3.07753985695E-05,-0.0002420647,0.000135642,-3.45175632752E-05,-1.7901211919E-05,0.0745538745,-0.136594619,-0.000247897,0.0001801499,-0.0072125829,-0.0294502545,1,0.0834696018,3.2791275037,0.248945,5.94228405604E-12,0.168315,0.4910606144,0.0054315082,0.168315,2000000
2.0545410117,-0.7499999894,3.4844453342E-09,-9.70783699813E-05,4.30788683884E-08,-4.25405397136E-08,-5.88543728814E-09,-0.1684365386,-0.1467648601,-0.0002477368,0.0011015769,-0.0071305054,0.0998873406,2,0.3882469907,8.6116908123,0.653078,-1.13955924033E-12,0.1448765,0.6782339173,0.0133640532,0.1439808142,6000000
1.96743131,-0.7499996206,1.81647468183E-05,-0.0002195452,8.7323288059E-05,-2.21959504961E-06,-1.19348636297E-05,-0.0774671091,-0.1059753817,-0.0002464564,0.0007048619,-0.0071806012,0.0440344091,1,0.0117711933,4.200911856,0.0544723196,1.7292734377E-06,0.1951845841,0.1403071345,0.0016546201,0.1951866003,2774000000
2.040935849,-0.7499998941,3.36917412269E-06,-0.0001374577,1.43655482471E-05,-4.32943248986E-07,-2.01569743816E-06,-0.1842460416,-0.1536217967,-0.0002490639,0.0013920304,-0.0067321479,0.1466870403,2,0.3170515445,8.1363568267,0.577789,-1.6820196357E-12,0.151151,0.5964237785,0.0006426381,0.151151,26000000
2.106129759,-0.7499681811,3.85526237723E-05,-0.0002543088,0.0002117144,-0.0001437888,-0.000026567,-0.1263158911,-0.1682442008,-0.0002459903,0.0002726952,-0.0072150668,-0.0156093633,1,0.0333783029,6.9484165678,0.1484977613,-3.9400178821E-11,0.0884150408,0.1952585347,-0.0036553484,0.0884157348,612000000
2.143163946,-0.7499997594,1.06047577334E-05,-0.0001784164,4.50702064066E-05,-1.16758710441E-06,-6.23114127738E-06,0.2540730921,-0.1697043468,-0.0002471106,-0.0057987584,-0.0042967657,-0.8341949249,0,0.2265432085,3.986588272,0.37817,0,0.37817,1.2050118113,0.1818054883,0.3780433345,3194000000
1.9761333011,-0.7499347388,3.91982113608E-05,-0.0002667593,0.0003449373,-0.0003921198,-3.53381663596E-05,-0.0441031974,-0.1222025927,-0.0002471615,0.001203197,-0.0071159158,0.1139084795,0,0.0277327849,9.8957206497,0.187774,0,0.1877739999,0.6809986841,0.0822410118,0.1876977898,3449000000
1.8196836168,-0.7499996076,2.11696789736E-05,-0.0002194818,9.16503015397E-05,-0.000002236,-1.25039320656E-05,-0.0987228838,-0.0686335879,-0.000247383,0.0016891892,-0.0070188081,0.1818811851,2,0.7491181163,5.3548402035,0.6266592128,2.79076080967E-06,0.3035947352,0.7051790411,0.0149024934,0.3035917191,1362000000
2.0439709458,-0.7499578556,3.90997102559E-05,-0.0002575909,0.0002435158,-0.0001988614,-2.95355429978E-05,-0.1494665393,-0.12898852,-0.0002472919,0.0003033911,-0.0072123001,-0.0110417214,1,0.0321808496,9.3963639029,0.161283,5.52965614387E-15,0.1027205,0.1870379671,0.0033955305,0.1027156069,662000000
1.9997757807,-0.749980011,3.24256049409E-05,-0.0002506288,0.0001705608,-8.74461028397E-05,-2.22045397982E-05,0.086226483,-0.1195553473,-0.0002474703,0.0003683572,-0.0072097823,-0.0025190148,1,0.1173642935,3.9631342008,0.2346425143,1.79424744551E-09,0.209831307,0.4841744849,0.0128917424,0.2098301845,590000000
1.9631972329,-0.749991975,2.57912931339E-05,-0.0002419645,0.0001291592,-0.000034486,-1.73236330505E-05,0.3877790591,-0.1165078264,-0.0002463487,-0.0009253931,-0.0071602574,-0.1810451641,2,0.3016322887,0.0855176127,0.59615,6.19721355123E-14,0.1350785,1.1566872953,-0.0256338802,0.1350785,5000000
2.0625314955,-0.7499999871,1.6343289821E-08,-5.81804054699E-05,7.61831176276E-08,-3.52863755825E-08,-2.21576468527E-08,0.1625587732,-0.1068058456,-0.0002480003,0.0024995222,-0.0065849883,0.3014597936,2,0.2787349301,1.338574633,0.476938,6.72721947829E-12,0.1950142,0.8025582761,0.0489659999,0.1950235,2000000
2.0605896449,-0.749943941,3.84033086542E-05,-0.0002627912,0.0003018613,-0.00029602,-3.39348357519E-05,-0.1609731071,-0.1810161254,-0.0002481041,0.0016800061,-0.0065175179,0.1911647501,2,0.1246469671,6.1775368062,0.370211,-1.45168957354E-11,0.1447445,0.397683354,0.0020071356,0.144740017,46000000
2.0664592477,-0.749980244,3.26010783479E-05,-0.0002499732,0.0001726009,-8.65165647775E-05,-2.22704795424E-05,-0.0154120312,-0.1534111427,-0.0002472258,0.000094024,-0.0072174595,-0.0405592364,0,0.0112868619,8.8297183809,0.139154,0,0.1391539999,0.5901388618,0.1022598713,0.1391775444,3412000000
2.083947375,-0.7499573205,4.12317698589E-05,-0.000258609,0.0002429899,-0.0002014392,-2.9452612982E-05,0.2807419967,-0.1151916739,-0.0002470125,-0.0063194074,-0.0034826062,-0.9003772261,0,0.2501295878,2.3612348225,0.390864,0,0.390864,1.3834657808,0.1843997184,0.3907593313,2773000000
1.9210872276,-0.7499997489,1.01867654107E-05,-0.0001786275,4.41347287191E-05,-1.17319850349E-06,-6.1249425508E-06,0.0345128704,-0.0960927972,-0.0002659853,0.0012810985,-0.0037326611,0.2476184602,2,0.0186165542,1.523193584,0.166536,6.75084981186E-12,0.1068325,0.3575485028,0.0575854867,0.1068325,3000000
1.9319042423,-0.749999748,9.26515666192E-06,-0.0001784194,4.30992008611E-05,-1.18119271872E-06,-5.95881832465E-06,0.0971626553,-0.2340065367,-0.0002471941,0.0017696218,-0.0069928498,0.1928634735,2,0.0308856217,2.055648402,0.12565,4.71564507622E-11,0.311354,0.8668384303,-0.0790367242,0.12565,3342000000
2.102965336,-0.7499997546,1.05960515139E-05,-0.0001783581,4.4974901531E-05,-1.17512144613E-06,-6.20913095174E-06,0.4491679114,-0.2120123609,-0.0001850941,-0.0016599864,-0.0073244263,-0.2742635223,2,0.1203734729,0.0382772988,0.475226,8.21081024367E-14,0.08483,1.0819122451,-0.0469497808,0.0848300006,3000000
2.1587379361,-0.7499802336,3.35611650404E-05,-0.0002500113,0.0001740845,-8.65625540742E-05,-2.27165785197E-05,-0.1259248262,-0.2562321525,-0.0002479036,0.0024453472,-0.0067884756,0.2882010054,2,0.0089691509,8.0466067443,0.130419,-1.74265772772E-12,0.083925,0.1427259276,0.000286534,0.0839236404,772000000
2.0536912928,-0.7499998844,3.68924894122E-06,-0.0001374315,1.48976130561E-05,-0.000000445,-2.08106695236E-06,0.0773885669,-0.1279453054,-0.0002466142,0.0008905614,-0.0071656953,0.0699948155,0,0.085060874,6.9810882847,0.272823,0,0.2728229999,1.1170783466,0.1917803357,0.2728035517,3545000000
1.8824020722,-0.7499999,3.60188171215E-06,-0.0001374301,1.48324534968E-05,-4.26816813323E-07,-2.0698895665E-06,0.0237486805,-0.0972700781,-0.0002470515,0.0017521156,-0.0070037454,0.1906516646,1,0.0456337138,3.4039678505,0.1006117649,1.984611941E-06,0.3322534045,0.7127730766,0.1339955717,0.10061,6000000
1.8261265769,-0.7499921255,2.86158507091E-05,-0.000241185,0.0001345604,-3.39406609074E-05,-1.78976044596E-05,0.0263942635,-0.0570216042,-0.0002475009,0.0004098785,-0.0072029392,0.0034605402,0,0.0822881631,4.6610348077,0.269825,0,0.269825,1.2218957619,0.1175375661,0.2698641333,3888000000
1.8997939232,-0.7499995825,2.09851631701E-05,-0.0002196686,9.10581301265E-05,-2.25929403476E-06,-1.24531478314E-05,-0.0714036853,-0.078308523,-0.0002471903,0.0022778518,-0.0068478134,0.2649075397,2,0.5098097641,4.7448840403,0.5058539256,0.000003041,0.3170780953,0.6109488136,0.0078405022,0.3170781295,804000000
1.8290382674,-0.7499921158,3.00457655601E-05,-0.0002411626,0.000136285,-3.3938550661E-05,-1.80834993643E-05,-0.1702633033,-0.0664759197,-0.0002463435,0.0001525564,-0.0072148429,-0.0323236041,1,0.0690554885,7.947259716,0.2529899845,-0.000000049,0.1888420037,0.2709969672,0.0018884734,0.1888371867,413000000
2.0228365794,-0.749979946,3.16397499953E-05,-0.0002509916,0.0001695367,-8.78862906743E-05,-2.20925234934E-05,0.3667447697,-0.1697466923,-0.0002467265,-0.0017644834,-0.0070029396,-0.2959669018,0,0.0657177774,0.2889150898,0.250341,0,0.250341,1.0879626135,-0.0351595166,0.2502004711,3030000000
1.8515172482,-0.7499999023,3.30186018284E-06,-0.000137538,1.42747040541E-05,-4.20766835063E-07,-2.01767971928E-06,0.1729250213,-0.111392371,-0.0002471541,-0.0021632779,-0.0068808532,-0.350471783,0,0.1456098111,1.846805442,0.326363,0,0.326363,1.3955991691,-0.0280038384,0.3264092351,3777000000
2.0431433832,-0.7499919823,2.75926511711E-05,-0.0002419571,0.0001315605,-3.44745782705E-05,-1.75587990061E-05,-0.0053858993,-0.1252301643,-0.0002472286,0.0004753927,-0.007204552,0.0126071971,0,0.0142480339,9.4548347785,0.150391,0,0.1503909999,0.6895354545,0.1222582662,0.150454671,3526000000
2.1850568334,-0.7499995783,2.03842975696E-05,-0.0002195586,9.0259682244E-05,-2.26791283405E-06,-0.00001237,0.1725602338,-0.2042940169,-0.0002465298,-9.74704655534E-05,-0.0072185921,-0.067258957,1,0.1758403261,2.8749984949,0.2650218528,0.000000028,0.2981401318,0.5585361391,0.0411889217,0.298135116,729000000
2.1033385035,-0.7499999844,4.4791365517E-08,-9.70606092769E-05,1.68609789038E-07,-4.88682515936E-08,-3.93337235173E-08,0.0390720452,-0.2390844423,-0.0002467301,0.0052277455,-0.0049781213,0.6866630926,2,0.0554560963,2.168355023,0.230548,-4.35821320691E-12,0.1660432,0.3894389583,0.0665226938,0.1661886463,4047000000
1.8105443118,-0.749999989,1.22467354076E-08,-5.81838089752E-05,4.31758415869E-08,-0.000000033,-5.90956831079E-09,-0.1458964564,-0.0725376249,-0.0002469989,0.0010075264,-0.007144302,0.0870156535,2,0.4372542801,9.951189091,0.5020059801,-1.54999237202E-09,0.2761440041,0.5301348256,0.0033276352,0.2761381912,1757000000
1.8556377799,-0.7499997671,9.93743264024E-06,-0.0001786418,4.37087054059E-05,-1.15155239604E-06,-6.03628140178E-06,-0.1352008437,-0.0774809114,-0.0002468186,0.0004904984,-0.0072014137,0.0139120727,2,0.3686200309,4.3483639673,0.570214,-1.94015898272E-12,0.1804365,0.6197819611,0.0010711225,0.180431822,906000000
1.8880541317,-0.7499995973,1.93130894538E-05,-0.000219556,8.89507558756E-05,-2.24605754338E-06,-1.22333062438E-05,0.2470733142,-0.074341549,-0.0002478127,0.0005968397,-0.0071896993,0.0295564239,2,0.3702849617,0.7368306139,0.672296,-7.67704288204E-13,0.1303875,1.0934820371,0.0089731302,0.1303822624,19000000
2.1966584415,-0.7499799611,3.39302373037E-05,-0.0002508105,0.0001723831,-8.76857882702E-05,-2.2298311984E-05,-0.1381623519,-0.3289316733,-0.0002471343,0.0033385158,-0.00639839,0.4142953751,2,0.0932533812,8.063623207,0.3383123249,2.32864651422E-06,0.1296689107,0.3577100466,0.0028490621,0.1296667229,333000000
2.0059589751,-0.7499921234,3.149792251E-05,-0.0002412693,0.0001383696,-3.39852759372E-05,-1.82867600507E-05,0.1600268248,-0.2377789227,-0.0002467889,-0.004612629,-0.0055522331,-0.6794178597,0,0.5919177792,5.185305686,0.520864,0,0.5208639999,1.214504166,0.0473990854,0.5207861151,3100000000
2.1616438636,-0.7499678221,4.0578842328E-05,-0.0002553264,0.0002126797,-0.0001457278,-0.000026508,0.1393189123,-0.1927732211,-0.0002471684,-6.60217310019E-05,-0.0072147198,-0.061929392,2,0.0364953435,1.1543736904,0.161157,2.61169710142E-11,0.2236352,0.393895685,0.0493138398,0.2245324833,1215000000
1.8163831795,-0.7499998852,3.81386199769E-06,-0.0001374415,1.50247198265E-05,-4.43682809031E-07,-0.000002094,0.2027103586,-0.0649046009,-0.0002467979,-3.80984546624E-05,-0.0072148197,-0.0583033992,1,0.0108320801,0.6868303327,0.0670020007,3.55236650001E-10,0.1330565,0.4411586664,0.0019957953,0.1330563438,2495000000
2.1234197178,-0.7499996255,2.4085930732E-05,-0.0002202581,9.46657493914E-05,-2.18922241545E-06,-1.26968860708E-05,0.1655185523,-0.288833885,-0.0002465521,-0.0057065089,-0.0044204365,-0.8223340947,0,0.4833824904,7.7280152852,0.486856,0,0.4868559999,1.0998442721,0.0657508132,0.4868249376,3297000000
1.8925303018,-0.7499800548,3.88372584203E-05,-0.0002503749,0.0001796666,-8.71311890193E-05,-0.000023126,-0.1588378017,-0.0790578357,-0.000246776,0.0002302366,-0.0072101409,-0.021632017,1,0.0421501118,9.7933265772,0.2438629958,-1.23401180327E-08,0.1814810004,0.2624392273,0.0014845215,0.1814762433,761000000
1.962982428,-0.7499920094,2.57106684841E-05,-0.0002416812,0.0001293864,-3.43078849092E-05,-1.74183401888E-05,0.24869375,-0.0943715356,-0.0002469832,0.0001112404,-0.0072157252,-0.0380710403,1,0.0199683706,0.9328267963,0.078943,-4.14554027846E-11,0.122031,0.4932994786,0.0004621034,0.1220314479,498000000
1.9615252694,-0.749999605,2.21638855703E-05,-0.0002193728,9.30837291227E-05,-2.2423350506E-06,-1.26394019705E-05,0.0041533132,-0.1195923727,-0.0002479346,0.0031896768,-0.0064724176,0.3932012564,2,0.0752439715,2.2254052701,0.24809,-2.89932538514E-13,0.1945592,0.4077563664,0.0541452825,0.194561454,4881000000
2.1811826443,-0.7499802017,3.73965174896E-05,-0.0002501486,0.0001786859,-0.000086746,-2.29816348637E-05,-0.1414578757,-0.2734722268,-0.0002457461,0.0024368267,-0.0067960877,0.286658026,2,0.0170042139,9.0996965351,0.163471,-7.61156708865E-12,0.1012735,0.1770178881,0.0023224405,0.1012659893,2802000000
1.9471590217,-0.7499996304,2.11065681015E-05,-0.000219794,9.1125497984E-05,-2.1992615552E-06,-1.23917128784E-05,-0.0520513801,-0.0762025598,-0.0002472293,0.0006938389,-0.0071828915,0.0428421065,1,0.0430726019,3.7219318446,0.3284979797,4.54859152506E-08,0.2406310063,0.4529276022,0.0195441415,0.2406260608,1335000000
2.0921756969,-0.7499997415,0.000009508,-0.000178508,4.33383037874E-05,-1.18587557369E-06,-6.03554159326E-06,-0.0454052268,-0.1471152797,-0.0002465108,-6.86476826865E-05,-0.0072147872,-0.0634205798,1,0.0104843872,3.6521054113,0.079238,4.26507098021E-12,0.1379215,0.1824203912,-0.0052583091,0.1379189328,703000000
1.9440801644,-0.749992036,3.0199145171E-05,-0.0002414021,0.0001359777,-3.41402580615E-05,-0.000018102,-0.1209624234,-0.1058609171,-0.0002466601,0.0011801169,-0.0071171277,0.1101625154,2,0.7148019543,7.1401224219,0.6946309998,1.03717282987E-10,0.235775,0.7443400754,0.0106726239,0.2357709413,1346000000
2.0460018997,-0.7499996547,1.89566896924E-05,-0.0002199436,8.79521011255E-05,-2.16668746061E-06,-1.19700595426E-05,-0.1408903026,-0.1185173247,-0.0002467338,0.0004911374,-0.0072007511,0.0146836291,1,0.0140834746,6.4765074425,0.079172,1.1466148175E-14,0.162877,0.1103487877,-0.0016823509,0.162877,233000000
2.1713975709,-0.7499920466,3.02621401381E-05,-0.0002416337,0.0001359729,-3.42468045534E-05,-1.80285627293E-05,0.0452560168,-0.1812692033,-0.0002470505,0.0002446,-0.0072111334,-0.0195793868,1,0.1160438444,3.3519011194,0.283873,-2.67884320737E-15,0.1965675,0.4930348486,0.0096209269,0.1965675,4000000
2.0120596773,-0.7499681671,3.55679286941E-05,-0.0002542381,0.0002083585,-0.0001436686,-2.65332523124E-05,0.3824084131,-0.1637733348,-0.0002474668,-0.0008551264,-0.0071653081,-0.1710955724,0,1.1121080886,0.2619217139,0.642717,0,0.642717,2.1077442014,0.014801505,0.6425729301,3407000000
2.1966037635,-0.7499996045,2.09554864469E-05,-0.0002192913,9.13432176958E-05,-2.2459020598E-06,-1.24728661774E-05,0.291386513,-0.3436057417,-0.0002473565,-0.0065127422,-0.003106188,-0.9242355729,0,0.5321523348,3.0784426631,0.502708,0,0.502708,1.3650616495,0.0593692345,0.5027338192,3660000000
1.9615999701,-0.7499996302,2.15114492247E-05,-0.0002201573,9.12204436394E-05,-2.18766518351E-06,-1.2372525058E-05,-0.1319142475,-0.093099636,-0.0002464602,0.0012578137,-0.0071079436,0.1210292812,2,0.7705623868,8.5388273664,0.6198639873,-3.63557024471E-09,0.3191702039,0.6596476229,0.0073402882,0.3191719554,1544000000
2.0698763461,-0.749999584,2.05033831117E-05,-0.0002195562,9.04178946409E-05,-2.26127501632E-06,-1.23660737299E-05,-0.1591239511,-0.1689188702,-0.0002471192,0.0014746067,-0.0070646619,0.1519257245,2,0.2821781311,5.4743157491,0.613005,-1.13945720425E-12,0.1195135,0.6500648389,0.0008187562,0.1194993484,1000000000
1.9801306609,-0.7499999799,2.0095809461E-08,-9.70286239711E-05,7.92456323762E-08,-5.5254995684E-08,1.28575631844E-08,0.1719738369,-0.166519491,-0.0002471636,-0.002378465,-0.0068107082,-0.3795686818,0,1.3763972188,3.7515356802,0.690057,0,0.690057,1.7253009176,0.0802014857,0.6899441753,2905000000
1.9732107037,-0.7499921138,2.91647419089E-05,-0.000241107,0.0001351649,-3.39125936532E-05,-1.79997738372E-05,0.0385444808,-0.090425022,-0.0002464176,9.65784875828E-05,-0.0072145205,-0.0400663255,1,0.0084613072,2.5634543776,0.067557,3.28772295179E-12,0.08611,0.2692980756,0.0034797643,0.0861081279,1334000000
1.9951436916,-0.7499998952,3.51117874999E-06,-0.0001374145,1.46864255079E-05,-4.32944686616E-07,-2.05557874009E-06,0.0108861701,-0.0895654199,-0.0002463042,0.0027810807,-0.006658204,0.3355816314,2,0.5113997436,3.5281871982,0.4840479999,4.40584315851E-11,0.347379,0.675918588,-0.0609446746,0.347374383,1640000000
2.0785872412,-0.7499995641,2.117083871E-05,-0.000219495,9.14621037036E-05,-2.28637349469E-06,-1.25163231792E-05,0.2314853338,-0.1240597501,-0.0002473648,0.0015904036,-0.0070429321,0.1676354498,1,0.0470351071,1.1439038113,0.33416,6.75512990712E-14,0.106388,0.7556145144,0.0375422623,0.106388556,649000000
1.9254763121,-0.7499997653,9.2774053455E-06,-0.000178572,4.29413538605E-05,-1.15611221069E-06,-5.91393157653E-06,-0.1285565338,-0.1092701824,-0.0002471443,0.001490658,-0.0070585301,0.154542007,2,0.0835666408,9.7398652185,0.2049047786,-6.08359450737E-07,0.3167741312,0.2350781957,0.0214911573,0.3167765002,4481000000
1.8907161368,-0.7499996211,0.000020448,-0.0002200067,8.98642027503E-05,-2.20340638272E-06,-1.22303640425E-05,0.009352906,-0.0864730548,-0.0002473031,-5.50250602596E-05,-0.0072120711,-0.0606012351,1,0.0655154017,3.525279489,0.204893,2.30098468083E-11,0.260254,0.3831347812,0.0104685455,0.2602540911,336000000
