0,-0.7499347388,3.91982113608E-05,1.9761333011,0.0277327849,9.8957206497,0.187774,0,0.6809986841,0.0822410118
2,-0.7499996076,2.11696789736E-05,1.8196836168,0.7491181163,5.3548402035,0.6266592128,2.79076080967E-06,0.7051790411,0.0149024934
1,-0.7499578556,3.90997102559E-05,2.0439709458,0.0321808496,9.3963639029,0.161283,5.52965614387E-15,0.1870379671,0.0033955305
1,-0.749980011,3.24256049409E-05,1.9997757807,0.1173642935,3.9631342008,0.2346425143,1.79424744551E-09,0.4841744849,0.0128917424
2,-0.749991975,2.57912931339E-05,1.9631972329,0.3016322887,0.0855176127,0.59615,6.19721355123E-14,1.1566872953,-0.0256338802
2,-0.7499999871,1.6343289821E-08,2.0625314955,0.2787349301,1.338574633,0.476938,6.72721947829E-12,0.8025582761,0.0489659999
2,-0.749943941,3.84033086542E-05,2.0605896449,0.1246469671,6.1775368062,0.370211,-1.45168957354E-11,0.397683354,0.0020071356
0,-0.749980244,3.26010783479E-05,2.0664592477,0.0112868619,8.8297183809,0.139154,0,0.5901388618,0.1022598713
0,-0.7499573205,4.12317698589E-05,2.083947375,0.2501295878,2.3612348225,0.390864,0,1.3834657808,0.1843997184
2,-0.7499997489,1.01867654107E-05,1.9210872276,0.0186165542,1.523193584,0.166536,6.75084981186E-12,0.3575485028,0.0575854867
2,-0.749999748,9.26515666192E-06,1.9319042423,0.0308856217,2.055648402,0.12565,4.71564507622E-11,0.8668384303,-0.0790367242
2,-0.7499997546,1.05960515139E-05,2.102965336,0.1203734729,0.0382772988,0.475226,8.21081024367E-14,1.0819122451,-0.0469497808
2,-0.7499802336,3.35611650404E-05,2.1587379361,0.0089691509,8.0466067443,0.130419,-1.74265772772E-12,0.1427259276,0.000286534
0,-0.7499998844,3.68924894122E-06,2.0536912928,0.085060874,6.9810882847,0.272823,0,1.1170783466,0.1917803357
1,-0.7499999,3.60188171215E-06,1.8824020722,0.0456337138,3.4039678505,0.1006117649,1.984611941E-06,0.7127730766,0.1339955717
0,-0.7499921255,2.86158507091E-05,1.8261265769,0.0822881631,4.6610348077,0.269825,0,1.2218957619,0.1175375661
2,-0.7499995825,2.09851631701E-05,1.8997939232,0.5098097641,4.7448840403,0.5058539256,0.000003041,0.6109488136,0.0078405022
1,-0.7499921158,3.00457655601E-05,1.8290382674,0.0690554885,7.947259716,0.2529899845,-0.000000049,0.2709969672,0.0018884734
0,-0.749979946,3.16397499953E-05,2.0228365794,0.0657177774,0.2889150898,0.250341,0,1.0879626135,-0.0351595166
0,-0.7499999023,3.30186018284E-06,1.8515172482,0.1456098111,1.846805442,0.326363,0,1.3955991691,-0.0280038384
0,-0.7499919823,2.75926511711E-05,2.0431433832,0.0142480339,9.4548347785,0.150391,0,0.6895354545,0.1222582662
1,-0.7499995783,2.03842975696E-05,2.1850568334,0.1758403261,2.8749984949,0.2650218528,0.000000028,0.5585361391,0.0411889217
2,-0.7499999844,4.4791365517E-08,2.1033385035,0.0554560963,2.168355023,0.230548,-4.35821320691E-12,0.3894389583,0.0665226938
2,-0.749999989,1.22467354076E-08,1.8105443118,0.4372542801,9.951189091,0.5020059801,-1.54999237202E-09,0.5301348256,0.0033276352
2,-0.7499997671,9.93743264024E-06,1.8556377799,0.3686200309,4.3483639673,0.570214,-1.94015898272E-12,0.6197819611,0.0010711225
2,-0.7499995973,1.93130894538E-05,1.8880541317,0.3702849617,0.7368306139,0.672296,-7.67704288204E-13,1.0934820371,0.0089731302
2,-0.7499799611,3.39302373037E-05,2.1966584415,0.0932533812,8.063623207,0.3383123249,2.32864651422E-06,0.3577100466,0.0028490621
0,-0.7499921234,3.149792251E-05,2.0059589751,0.5919177792,5.185305686,0.520864,0,1.214504166,0.0473990854
2,-0.7499678221,4.0578842328E-05,2.1616438636,0.0364953435,1.1543736904,0.161157,2.61169710142E-11,0.393895685,0.0493138398
1,-0.7499998852,3.81386199769E-06,1.8163831795,0.0108320801,0.6868303327,0.0670020007,3.55236650001E-10,0.4411586664,0.0019957953
0,-0.7499996255,2.4085930732E-05,2.1234197178,0.4833824904,7.7280152852,0.486856,0,1.0998442721,0.0657508132
1,-0.7499800548,3.88372584203E-05,1.8925303018,0.0421501118,9.7933265772,0.2438629958,-1.23401180327E-08,0.2624392273,0.0014845215
1,-0.7499920094,2.57106684841E-05,1.962982428,0.0199683706,0.9328267963,0.078943,-4.14554027846E-11,0.4932994786,0.0004621034
2,-0.749999605,2.21638855703E-05,1.9615252694,0.0752439715,2.2254052701,0.24809,-2.89932538514E-13,0.4077563664,0.0541452825
2,-0.7499802017,3.73965174896E-05,2.1811826443,0.0170042139,9.0996965351,0.163471,-7.61156708865E-12,0.1770178881,0.0023224405
1,-0.7499996304,2.11065681015E-05,1.9471590217,0.0430726019,3.7219318446,0.3284979797,4.54859152506E-08,0.4529276022,0.0195441415
1,-0.7499997415,0.000009508,2.0921756969,0.0104843872,3.6521054113,0.079238,4.26507098021E-12,0.1824203912,-0.0052583091
2,-0.749992036,3.0199145171E-05,1.9440801644,0.7148019543,7.1401224219,0.6946309998,1.03717282987E-10,0.7443400754,0.0106726239
1,-0.7499996547,1.89566896924E-05,2.0460018997,0.0140834746,6.4765074425,0.079172,1.1466148175E-14,0.1103487877,-0.0016823509
1,-0.7499920466,3.02621401381E-05,2.1713975709,0.1160438444,3.3519011194,0.283873,-2.67884320737E-15,0.4930348486,0.0096209269
0,-0.7499681671,3.55679286941E-05,2.0120596773,1.1121080886,0.2619217139,0.642717,0,2.1077442014,0.014801505
0,-0.7499996045,2.09554864469E-05,2.1966037635,0.5321523348,3.0784426631,0.502708,0,1.3650616495,0.0593692345
2,-0.7499996302,2.15114492247E-05,1.9615999701,0.7705623868,8.5388273664,0.6198639873,-3.63557024471E-09,0.6596476229,0.0073402882
2,-0.749999584,2.05033831117E-05,2.0698763461,0.2821781311,5.4743157491,0.613005,-1.13945720425E-12,0.6500648389,0.0008187562
0,-0.7499999799,2.0095809461E-08,1.9801306609,1.3763972188,3.7515356802,0.690057,0,1.7253009176,0.0802014857
1,-0.7499921138,2.91647419089E-05,1.9732107037,0.0084613072,2.5634543776,0.067557,3.28772295179E-12,0.2692980756,0.0034797643
2,-0.7499998952,3.51117874999E-06,1.9951436916,0.5113997436,3.5281871982,0.4840479999,4.40584315851E-11,0.675918588,-0.0609446746
1,-0.7499995641,2.117083871E-05,2.0785872412,0.0470351071,1.1439038113,0.33416,6.75512990712E-14,0.7556145144,0.0375422623
2,-0.7499997653,9.2774053455E-06,1.9254763121,0.0835666408,9.7398652185,0.2049047786,-6.08359450737E-07,0.2350781957,0.0214911573
1,-0.7499996211,0.000020448,1.8907161368,0.0655154017,3.525279489,0.204893,2.30098468083E-11,0.3831347812,0.0104685455
0,-0.7499996217,2.33372430036E-05,1.8557280235,1.3809943949,7.3493672246,0.690825,0,1.3383176572,0.0525749329
1,-0.7499999078,3.77459994251E-06,1.9249573844,0.041758676,4.4469571063,0.146163,9.91889863045E-13,0.2487096523,2.49444726725E-05
1,-0.7499999916,-5.36471680398E-09,1.8997976578,0.1198116659,5.7402036903,0.226842,1.36730902764E-12,0.3140929706,0.0052190028
1,-0.7499995699,2.13061136685E-05,2.1571747795,0.0166979591,8.5422511968,0.2847857299,4.36214685441E-08,0.2992924792,0.0054315436
1,-0.7499999884,1.96437737785E-08,1.9173798497,0.0910699431,8.5966597294,0.228348,4.42911235645E-12,0.2565765141,0.0014319168
1,-0.7499999082,2.98735514302E-06,1.8088662497,0.0100619133,8.3391262664,0.243471,3.37826024459E-13,0.2682985846,0.0002755379
2,-0.7499999871,1.86112450491E-08,1.8496099854,0.1274354741,0.910148673,0.583414,5.76927684667E-13,0.9416245185,0.0079718612
0,-0.7499997486,1.02138987309E-05,1.8642670252,0.0697473538,5.0561117023,0.255356,0,1.0694735066,0.1029780282
2,-0.7499999896,2.91158810855E-08,2.1460802869,0.0262495312,7.8436577493,0.198536,-2.1235089757E-11,0.2137776132,0.0025157903
0,-0.7499999855,1.89348092059E-08,1.8253142683,0.8050027036,2.1314658534,0.57708,0,1.7976082781,0.0421500752
0,-0.7499997562,9.91267223684E-06,1.9238097342,0.248912678,1.7187653018,0.390229,0,1.5114824521,-0.0087092543
0,-0.7499999102,3.60371969885E-06,1.8255590198,0.0368017361,4.3859455659,0.206345,0,0.9018880513,0.0336540161
1,-0.7499999904,1.44213091394E-08,2.1287505978,0.0870943069,3.8293286065,0.258228,-1.51812002958E-13,0.4660196996,0.021315512
1,-0.7499999032,3.2780945991E-06,2.0898791679,0.0778951509,7.7333295385,0.186611,1.22578148541E-13,0.22864207,0.0014377125
1,-0.749999902,3.45668809452E-06,1.8028488597,0.0778276115,5.0673968177,0.243876,-2.03980579884E-13,0.2759533252,0.002682219
0,-0.7499998957,3.10347719187E-06,2.1376147661,0.1160095863,2.0975132877,0.302553,0,1.6538286713,0.3377400596
2,-0.7499998948,3.6179318077E-06,1.8194050167,0.6686534375,7.8469081028,0.6929379996,2.04499833041E-10,0.7411860125,0.0037434384
2,-0.7499999855,-8.58400859966E-09,2.128717132,0.2581929514,3.2674873993,0.435425,-1.06928333427E-11,0.5981389405,0.0420556545
1,-0.7499997558,1.00436588401E-05,2.0896802552,0.0254203876,6.1944875756,0.1490477258,3.36546379966E-07,0.5889808563,0.3389397686
0,-0.7499997297,1.0146899276E-05,2.0054376638,0.1953373543,5.6640578144,0.359942,0,1.1858329383,0.0517138812
2,-0.7499998919,3.57819108789E-06,2.0909402256,0.0307722972,3.2995014301,0.20103,1.15149511477E-12,0.2721934321,0.0293095943
0,-0.74999998,2.99497632789E-08,2.0552941179,0.0583466265,9.4461518602,0.240607,0,0.8549903468,0.1197229203
0,-0.7499999835,4.53861923296E-08,1.9043927404,0.1505288505,8.1650407356,0.329997,0,1.0092183169,0.048859236
2,-0.7499999892,1.53394528816E-08,2.0857056928,0.2149337208,8.142870325,0.462781,2.34132142044E-17,0.4817432095,0.0007801035
2,-0.7499999941,1.52090835264E-08,1.8273646471,0.2590975624,9.9968242272,0.434655941,7.17525214404E-08,0.467697477,0.0076417281
0,-0.7499998939,3.12969085499E-06,1.801654044,1.3069082261,4.6628119557,0.678243,0,1.5363405381,0.0639540183
1,-0.7499999887,1.07568497215E-08,1.9015794571,0.0222534202,2.6724161503,0.219501,2.98085429984E-12,0.4982592215,0.0014068856
1,-0.7499999844,4.18438822779E-08,2.0870493088,0.0319574448,5.7333049869,0.288848,-9.38810211181E-11,0.3662374903,0.0032880476
1,-0.7499999911,1.34837563138E-09,2.1304850742,0.1519825745,6.9612660933,0.3229959249,0.000000232,0.3707849222,0.0043009426
1,-0.7499999784,3.33279961526E-08,1.9521311366,0.0787978994,0.3035541957,0.2751018101,1.45448536784E-08,0.8288066273,-0.0457899344
2,-0.7499999815,2.77839414929E-08,2.1994204445,0.3525777048,1.9470109262,0.450408,-7.98716378653E-12,0.6950692749,0.0526647525
1,-0.7499999916,1.43723376791E-08,1.9456266972,0.0451928248,5.2751996858,0.0533114038,-3.39936620927E-06,0.6069011551,0.1303872391
0,-0.7499999913,8.70211377659E-09,2.1007451063,1.1337761623,6.666256966,0.646864,0,1.3108322944,0.0821127205
0,-0.7499998835,3.28208915615E-06,2.1072296669,0.0528878139,0.3231507033,0.232857,0,1.0970677223,-0.1113712288
0,-0.749999986,-9.56404297318E-09,1.8466215073,0.6494746533,2.0574761657,0.537227,0,1.7412921521,0.0344463965
0,-0.7499998971,0.000003499,2.1035908596,0.1773065025,6.2841866095,0.348507,0,1.0747826994,0.1256695744
0,-0.7499999098,3.43705277434E-06,1.959012171,0.5773464433,5.3684656029,0.516554,0,1.2825214933,0.0558639803
2,-0.7499999866,1.06158094265E-08,1.8703763119,0.1776344934,0.2009629199,0.456673,8.0120185092E-13,0.9772897951,-0.0065824639
0,-0.7499999853,1.2169096037E-08,1.9438946577,1.2235917902,5.7725525111,0.663513,0,1.4362073271,0.0640910268
1,-0.7499999818,2.04046022096E-08,2.103923815,0.0107572323,3.7105760151,0.071861,-5.26490427357E-13,0.2034405692,0.0033452495
2,-0.7499999971,4.20946003282E-09,2.0067890456,0.2604943851,2.5696130461,0.594984,-4.79641620539E-14,0.7620472199,0.0254765912
2,-0.7499999906,-5.02717847663E-10,2.1722650964,0.1666020265,5.315944802,0.322587,-2.28250220064E-11,0.3852854607,0.0666219148
0,-0.7499999782,2.29443479825E-08,2.1569060808,0.2217043303,5.1912050375,0.375458,0,1.175690147,0.158721605
0,-0.7499799927,3.79341870375E-05,2.0681444535,0.8075200006,2.8766103908,0.577681,0,1.6863351619,0.0547157076
1,-0.749999982,1.7826486414E-08,1.9651229722,0.2736892014,1.7658893412,0.343223,-4.8966057898E-14,0.721426061,0.0330163474
1,-0.7499999929,6.90655618103E-09,1.8692363835,0.024437723,6.1862215135,0.21347,3.97691033202E-19,0.2617287303,0.0042641879
2,-0.7499999881,8.69909353681E-09,2.0604872119,0.0146016229,3.9134096336,0.20697,-1.73624879671E-12,0.2602680162,0.0228341637
2,-0.74999999,2.88871351113E-08,1.8955979639,0.1477631426,1.1938039171,0.56938,3.8309205785E-13,0.9288315561,0.0262190055
1,-0.749999993,1.58362606615E-08,2.0282620412,0.024671373,6.3353377665,0.121233,1.73436178942E-11,0.176633589,-1.54561336241E-05
1,-0.7499999947,1.21492332736E-08,2.0474516754,0.027493329,7.5339863304,0.234003,-5.59438481494E-11,0.2686693367,0.0127217465
0,-0.7499999849,1.10580151455E-08,1.9398777167,0.6361337183,9.0812274421,0.533523,0,1.1143638853,0.0438944953
1,-0.749999981,2.82673750886E-08,1.9064306138,0.0965662092,5.543487884,0.211566,-5.31205325165E-13,0.2999816559,0.0040837592
2,-0.7499999938,0.000000006,2.1244969453,0.6051407902,7.9088711488,0.524868958,-6.57152062952E-09,0.595413546,0.0062708211
1,-0.7499999878,2.594820756E-08,2.1391809354,0.1414068587,0.7782848105,0.296232,1.77243729139E-18,0.8180457068,0.0234246295
2,-0.7499999941,1.53894783036E-08,2.1313309354,0.3256051321,4.1406476592,0.680387,-2.26702658031E-12,0.744866502,0.0009403221
1,-0.7499999909,-7.62898689638E-09,1.9882482522,0.0148666703,6.8457338609,0.0912971933,-2.15979251779E-08,0.160284039,-0.0225418398
1,-0.7499999949,6.66092750234E-09,1.8821021295,0.0398065286,0.2034174865,0.344754,-1.07105636326E-12,0.8238100185,-0.0110746276
1,-0.7499997338,8.99311589859E-06,2.0041195059,0.1087148261,9.1369510295,0.2688230061,4.6509555456E-09,0.3058607962,0.0022616549
2,-0.7499999902,4.31704026232E-09,1.9387738963,0.02158143,8.5201183681,0.1064530001,1.53474851278E-10,0.1285342356,0.0436275262
2,-0.7499999961,7.64259003486E-09,2.1782344005,0.5510836509,8.208269381,0.689262,0,0.7058735139,-4.21969176073E-05
2,-0.7499999957,8.28396507615E-09,2.1018092075,0.035910881,8.3827033011,0.2131880001,-6.593208538E-11,0.229291208,0.0028999441
2,-0.749999989,-1.32571631824E-09,2.0448119382,0.2365244265,4.2426091836,0.450195,-1.00433405985E-11,0.5082264614,0.0020025056
1,-0.7499999883,8.57864111803E-09,1.9749759788,0.0920535982,2.1741321733,0.193244,7.83656401084E-17,0.4449498896,0.0216881946
0,-0.7499999868,8.8984177164E-09,2.0531433769,0.0871561069,5.432673215,0.275045,0,1.2963704411,0.2322782371
1,-0.7499999925,1.1588895242E-08,1.8847424035,0.027531898,8.8100294832,0.0744510669,4.05686537458E-06,0.4348483412,0.0424961461
0,-0.7499999984,-0.000000001,2.0021989103,0.6152262993,8.9660256356,0.527613,0,1.1175685123,0.049495166
2,-0.7499999941,-2.50016826596E-09,2.0671232264,0.5965024287,9.1127551483,0.5245839636,-1.02576350004E-08,0.5824019171,0.0077453962
2,-0.7499999948,-2.15392322644E-09,2.0415471824,0.0168720761,0.5812530576,0.100117,0,0.4697535674,-0.0026969705
0,-0.7499999879,9.6537590997E-09,2.0320360378,0.0781354062,4.7318965325,0.265208,0,1.267992337,0.1996965973
2,-0.7499999972,2.47751801855E-09,1.9991010594,0.6334780487,3.3074466534,0.696611,-1.14223003387E-18,0.8444227956,0.0254556497
2,-0.7499999928,7.55585763255E-09,2.112541145,0.1256371292,9.6797179599,0.402513,-1.16619183449E-11,0.4151939991,0.0007134536
0,-0.749999994,6.59119818464E-09,2.1510976557,0.2498666715,3.3572498457,0.390727,0,1.505738276,0.0208489676
1,-0.7499999971,2.8077171771E-09,2.1416706046,0.0127742644,2.0655922249,0.0550689992,1.93645048408E-08,0.762707705,0.1341674129
0,-0.7499999936,5.1065520508E-09,2.0836295547,0.0912599403,0.765604159,0.279295,0,1.62121115,-0.0088326725
1,-0.7499999951,7.91013261444E-09,1.8211944367,0.0989534952,6.8607455243,0.2738200023,3.38354107972E-06,0.3073983773,0.0040918961
2,-0.7499999936,2.00776865282E-08,2.1383195019,0.1095747646,7.0235035668,0.340421,-1.83001176869E-11,0.367939461,0.0007698356
2,-0.7499999955,-1.32436230174E-09,2.1787784574,0.1067060074,1.9796965417,0.537095,-3.29674410458E-14,0.7538043973,0.0310054617
1,-0.7499999927,1.15912007123E-08,1.8502128119,0.08201696,4.9629684094,0.316732,-1.26999683806E-12,0.4009902571,0.0002570236
1,-0.7499999833,0.000000004,2.0296228853,0.1190905033,1.9526254392,0.338766,2.80801166034E-12,0.699836608,0.0147923967
2,-0.7499999977,4.20351858952E-09,1.9080944418,0.8264545001,7.7746600524,0.6952209992,3.06671482558E-11,0.7272808215,0.0036153486
2,-0.7499999969,-2.50613956515E-10,1.9398884505,0.144521493,6.3352353179,0.316471,-2.39400073153E-11,0.3790037843,0.0377632137
1,-0.7499999929,5.18281953668E-09,1.933195685,0.1767545296,8.0244412038,0.2732160294,3.95491986163E-06,0.3108531584,0.0024517155
0,-0.7499999981,1.18335619868E-09,1.9786248701,0.3404066348,8.0038355943,0.433148,0,1.2051147364,0.0150630188
2,-0.749999993,4.63678355337E-09,1.8568923156,0.1755516027,2.5091507544,0.367037,-8.38221754907E-12,0.5446546469,0.0188618798
1,-0.7499999953,0.000000016,2.0431531805,0.0399425865,4.3878497546,0.2051,-1.69541265699E-18,0.2818656591,0.0026916456
0,-0.7499999982,-7.56712135857E-10,2.0953235026,0.3026627524,1.7913728289,0.416508,0,1.5698269392,0.058245734
0,-0.7499999936,1.22969100094E-08,1.8212883779,0.4205713657,8.2122219704,0.464783,0,1.1366940875,0.0615475491
0,-0.7499999975,3.6544093506E-09,2.1230499029,1.2803680026,0.5390920266,0.673621,0,2.5199452569,0.0649437928
2,-0.7499999975,2.33579844187E-09,2.1402679086,0.1573173518,9.6344819593,0.462309,-2.73318123495E-12,0.4797446289,0.0001625622
1,-0.7499999979,5.31547105345E-09,1.892322803,0.0258527474,8.9792065286,0.0706967388,-3.11310673659E-09,0.4999030705,0.0854349966
1,-0.7499999793,2.24766339947E-08,2.1618035118,0.0743100918,7.1138321605,0.20446,-4.07653696936E-13,0.247188202,0.0013981658
1,-0.7499999932,6.56226786725E-09,2.1537644338,0.1281719766,9.8940697375,0.2380800024,-2.91472029656E-09,0.3181861407,0.0023229585
2,-0.7499999952,-4.47390365924E-11,2.1242171328,0.7333479896,2.5902697619,0.612943,-2.00588150585E-12,0.8047246277,0.075839571
2,-0.7499999987,2.39471425262E-09,2.1386341982,0.1380544283,2.6060164247,0.286032,0,0.5333201562,0.0474527944
2,-0.7499999963,1.14668096573E-08,1.8921213671,0.4815246533,1.9621276781,0.667095,0,0.8571118426,0.0108574748
1,-0.7499999977,1.66573759627E-09,1.8416187657,0.087077594,6.1775090295,0.195935,0,0.2591292553,0.0049611304
2,-0.7499999932,0.000000004,1.8276120462,0.344940146,5.7270542696,0.570236,0,0.5979719595,0.0003145153
0,-0.7499999985,4.84706164439E-09,2.0797347272,0.0767815061,7.995000653,0.263667,0,1.0192241634,0.04877657
1,-0.7499332961,3.50069107575E-05,1.9165434844,0.0519844926,5.2568164987,0.1865731429,-0.000000128,0.3288652326,-0.0025549027
1,-0.7499995715,2.12392113719E-05,1.8238804652,0.1450809336,3.3519091905,0.194981,-2.41533854357E-11,0.4864456517,0.0306968982
1,-0.7499799126,3.38295970244E-05,1.9714036478,0.0246172887,4.8385916264,0.197062,5.49599847956E-15,0.2914966281,0.0019997674
2,-0.7499313023,1.34763877766E-05,2.0151618782,0.0815403123,3.9535292656,0.278376991,0.000000009,0.3559009918,0.0178964039
1,-0.7499577953,3.71477766422E-05,2.1410359053,0.0592036585,9.8179037238,0.1583668169,-6.66194040917E-07,0.1957009407,0.0152619915
0,-0.7499329655,2.40022994483E-05,2.118309061,1.1836172825,3.1905436003,0.656207,0,1.7499171187,0.1001119176
1,-0.7499578864,4.29169436839E-05,2.024703974,0.1509484008,1.261520849,0.315452,-1.64548930335E-18,0.7844058501,0.0145037456
0,-0.7499800984,3.55793016241E-05,1.9997648258,0.0491226015,3.8621758277,0.227194,0,1.0285187779,0.0862809528
1,-0.7499999859,1.64078441474E-08,1.9551906775,0.0111891598,4.5671106553,0.185027,-4.6205185753E-12,0.2442714932,0.0079016064
2,-0.7499799318,3.41576036028E-05,1.8767375835,0.7866428392,7.2985180771,0.635876006,5.88206792823E-10,0.6941709731,0.009883221
0,-0.7499999918,1.08556933076E-10,1.97811893,0.5735283638,4.1771025432,0.515413,0,1.3179934125,0.0477891217
0,-0.7499920539,2.82323741904E-05,1.82541922,0.0439854421,8.8334208374,0.218981,0,0.7598169323,0.0544975246
2,-0.7499679203,4.09377080144E-05,2.1134250435,0.1817127246,8.5663731319,0.531401,-1.54637324914E-12,0.548944489,0.0007027801
0,-0.7499999962,-3.08013997681E-09,2.1548430766,0.1411908054,4.1906053964,0.323027,0,1.1140881418,0.0947494144
2,-0.7499920643,3.12564166545E-05,2.1555275149,0.0389048825,4.645432634,0.2929916977,1.3022562434E-06,0.3352980439,0.0200380703
1,-0.749934933,0.000035165,1.9856575681,0.0186530482,1.3568675376,0.2357111849,-1.82219529773E-07,0.5462385758,0.0458268764
2,-0.7499998868,3.71464688977E-06,1.9921038577,0.3378011634,2.7828320755,0.4480696132,2.61332601662E-06,0.6660940525,0.0410014478
0,-0.7499436332,4.50590830861E-05,1.9119194584,0.0241372426,3.6867822258,0.17928,0,1.3681842326,0.2340488944
1,-0.7499350238,3.77266706424E-05,1.992524231,0.1267412122,9.1891817849,0.3146149011,-4.68673159798E-06,0.3566618367,0.0086649372
1,-0.7499681335,3.57494118316E-05,2.1568529314,0.0474052454,7.658612554,0.089357175,2.93560928075E-06,0.1697276065,0.0247367462
1,-0.7499996446,2.07284186877E-05,1.9478417873,0.0231716016,5.7140589411,0.22448,2.28258308276E-18,0.2554670763,0.00250651
0,-0.7499801691,3.11987177214E-05,1.9080712251,0.080541275,3.7935534191,0.267902,0,1.3490722816,0.1820845955
2,-0.7499920248,3.0043071862E-05,1.9974076316,0.3673184501,4.9395425712,0.685412,-8.691209137E-13,0.7283784893,0.0005435851
0,-0.7499386306,3.21117179469E-05,1.8938752374,1.397053532,8.7736474169,0.693492,0,1.2684208253,0.0469749631
2,-0.7499678007,4.27438635842E-05,1.97082187,0.4126974499,4.5360646489,0.4449569997,2.57029799307E-10,0.5525824171,0.0151956685
2,-0.749992036,2.86045048416E-05,1.899273351,0.8033525634,1.8122026395,0.633901,-7.98833095696E-10,0.8596176558,0.0319884931
